"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","San Felipe",20.2166666666667,-88.85,200,"MEX","N America","TGV","A","Mean","Unmanipulated","W",2004,NA,NA,2007,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,0.969666666
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","San Felipe",20.2166666666667,-88.85,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","San Felipe",20.2166666666667,-88.85,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","San Felipe",20.2166666666667,-88.85,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","Las Coloradas",21.6,-88,200,"MEX","N America","TGV","A","Mean","Unmanipulated","W",2004,NA,NA,2007,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,0.963
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","Las Coloradas",21.6,-88,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","Las Coloradas",21.6,-88,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","Las Coloradas",21.6,-88,200,"MEX","N America","TGV","A","Mean","Unmanipulated","W",2004,NA,NA,2007,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,1
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","La Pedrera; Loma de la Estrella",NA,NA,NA,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.9395
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","La Pedrera",17.8166666666667,-97.4166666666667,2200,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.965
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","La Pedrera",17.8166666666667,-97.4166666666667,2200,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.954
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","La Pedrera",17.8166666666667,-97.4166666666667,2200,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.966
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","La Pedrera",17.8166666666667,-97.4166666666667,2200,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.977
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","Loma de la Estrella",17.8333333333333,-97.2333333333333,2250,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.916
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","Loma de la Estrella",17.8333333333333,-97.2333333333333,2250,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.95
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","Loma de la Estrella",17.8333333333333,-97.2333333333333,2250,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.961
"Mammillaria_hernandezii_2","Mammillaria hernandezii",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",2,"Plant area","No","No","Loma de la Estrella",17.8333333333333,-97.2333333333333,2250,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.902
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Mean","Unmanipulated","W",1999,NA,NA,2004,NA,NA,"Divided","Yes",NA,5,0.8724
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,5,0.827
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,5,0.889
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,5,0.907
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,5,0.935
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S2",17.9005277777778,-96.9515555555556,683,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,5,0.834
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Mean","Disturbed","W",1999,NA,NA,2004,NA,NA,"Divided","Yes",NA,5,0.811
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Individual","Disturbed","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,5,0.872
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Individual","Disturbed","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,5,0.83
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Individual","Disturbed","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,5,0.8
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Individual","Disturbed","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,5,0.824
"Mammillaria_huitzilopochtli","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores-Martinez; Manzanero-Medino; Golubov; Montaña; Mandujano","Plant Ecol","2010","10.1007/s11258-010-9737-6",NA,6,1999,2004,"1",2,"Plant size","Yes","No","S1",17.8011388888889,-96.9513888888889,472,"MEX","N America","TGV","A","Individual","Disturbed","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,5,1
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,0.9352
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,0.9
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,1
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,0.909
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PCS",17.9,-96.9833333333333,700,"MEX","N America","DES","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,1
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",1999,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,0.8076
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,0.872
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,0.834
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,0.809
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,0.8
"Mammillaria_huitzilopochtli_2","Mammillaria huitzilopochtli",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Flores Martinez","PhD thesis","2010",NA,NA,6,1999,2004,"6",2,"Plant height","No","No","PDS",17.8,-96.9666666666667,800,"MEX","N America","DES","A","Mean","Disturbed","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,6,1
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site P; Side D",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Mean","Unmanipulated","W",1996,NA,NA,1998,NA,NA,"Divided","Yes","Side D burnt  in 1996 and 1998; Side P only slightly burnt in 1998",7,0.9735
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site P",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Mean","Unmanipulated","W",1996,NA,NA,1998,NA,NA,"Divided","Yes","Slightly burnt in 1998",7,0.9625
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site P",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes","Slightly burnt in 1998",7,1.001
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site P",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Individual","Unmanipulated","W",1997,NA,NA,1998,NA,NA,"Divided","Yes","Slightly burnt in 1998",7,0.962
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site D",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Mean","Unmanipulated","W",1996,NA,NA,1998,NA,NA,"Divided","Yes","Burnt in 1996 and 1998",7,1
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site D",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes","Burnt in 1996 and 1998",7,1
"Mammillaria_magnimamma","Mammillaria magnimamma",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Valverde; Quijas; Lopez-Villavicencio; Castillo","Plant Ecol","2004","10.1023/B:VEGE.0000021662.78634.de","Godinez-Alvarez Bot Rev 2003",3,1996,1998,"1",2,"Stem diameter","No","No","Site D",19.6666666666667,-99,2310,"MEX","N America","TGV","A","Individual","Unmanipulated","W",1997,NA,NA,1998,NA,NA,"Divided","Yes","Burnt in 1996 and 1998",7,1
"Mammillaria_mystax","Mammillaria mystax",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Saldivar Sánchez, Navarro Carbajal","Cact Suc Mex","2012",NA,NA,2,2009,2010,"3",1,"Plant diameter","No","No","La Cuestesilla",18.7002222222222,NA,2400,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2009,NA,NA,2010,NA,NA,"Divided","Yes",NA,5,0.99
"Mammillaria_napina","Mammillaria napina",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",1,"Plant area","No","No","Azumbilla",18.6339722222222,-97.3674166666667,2300,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.963
"Mammillaria_napina","Mammillaria napina",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",1,"Plant area","No","No","Azumbilla",18.6339722222222,-97.3674166666667,2300,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.981
"Mammillaria_napina","Mammillaria napina",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",1,"Plant area","No","No","Azumbilla",18.6339722222222,-97.3674166666667,2300,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.95
"Mammillaria_napina","Mammillaria napina",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",1,"Plant area","No","No","Azumbilla",18.6339722222222,-97.3674166666667,2300,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,1.013
